"","month","day","year","treatment","species","testes"
"636",4,11,1994,"exclosure","PF","S"
"637",4,11,1994,"exclosure","RM","M"
"638",4,11,1994,"exclosure","PP","S"
"639",4,11,1994,"exclosure","PP","S"
"640",4,11,1994,"exclosure","RM","S"
"641",5,18,1994,"exclosure","PF","S"
"642",5,18,1994,"exclosure","PF","S"
"643",5,18,1994,"exclosure","PP","S"
"644",5,18,1994,"exclosure","PF","S"
"645",5,18,1994,"exclosure","PF","S"
"646",5,18,1994,"exclosure","PP","S"
"647",6,14,1994,"exclosure","PF","S"
"648",6,14,1994,"exclosure","PP","S"
"649",6,15,1994,"exclosure","PP","S"
"650",6,15,1994,"exclosure","PP","S"
"651",7,8,1994,"exclosure","PP","S"
"652",7,8,1994,"exclosure","PP","S"
"653",7,9,1994,"exclosure","PP","S"
"654",7,9,1994,"exclosure","PP","S"
"655",7,9,1994,"exclosure","RM","S"
"656",8,17,1994,"exclosure","PP","S"
"657",8,17,1994,"exclosure","PF","S"
"658",8,17,1994,"exclosure","PF","S"
"659",8,18,1994,"exclosure","PP","S"
"660",9,6,1994,"exclosure","PF","S"
"661",9,6,1994,"exclosure","PP","S"
"662",9,6,1994,"exclosure","PF","S"
"663",10,12,1994,"exclosure","PF","S"
"664",2,4,1995,"exclosure","PF","M"
"665",3,5,1995,"exclosure","PP","S"
"666",4,1,1995,"exclosure","PF","S"
"667",4,2,1995,"exclosure","PP","S"
"668",4,2,1995,"exclosure","RM","S"
"669",4,2,1995,"exclosure","RM","S"
"670",4,29,1995,"exclosure","PP","S"
"671",4,29,1995,"exclosure","PF","M"
"672",4,29,1995,"exclosure","PP","S"
"673",4,30,1995,"exclosure","PP","S"
"674",4,30,1995,"exclosure","PF","S"
"675",4,30,1995,"exclosure","RM","S"
"676",6,7,1995,"exclosure","PF","S"
"677",6,27,1995,"exclosure","PP","S"
"678",6,27,1995,"exclosure","RM","S"
"679",6,27,1995,"exclosure","PP","S"
"680",6,28,1995,"exclosure","PP","S"
"681",6,28,1995,"exclosure","PP","S"
"682",6,28,1995,"exclosure","PP","S"
"683",6,28,1995,"exclosure","PF","S"
"684",7,20,1995,"exclosure","PP","S"
"685",7,20,1995,"exclosure","PP","S"
"686",7,20,1995,"exclosure","PP","S"
"687",7,21,1995,"exclosure","PP","S"
"688",7,21,1995,"exclosure","PF","S"
"689",7,21,1995,"exclosure","PF","S"
"690",7,21,1995,"exclosure","PP","S"
"691",8,26,1995,"exclosure","PF","S"
"692",8,26,1995,"exclosure","PF","S"
"693",8,27,1995,"exclosure","PF","S"
"694",8,27,1995,"exclosure","PF","S"
"695",9,23,1995,"exclosure","RM","S"
"696",9,23,1995,"exclosure","PF","S"
"697",9,23,1995,"exclosure","RM","S"
"698",9,24,1995,"exclosure","RM","R"
"699",9,24,1995,"exclosure","PF","S"
"700",9,24,1995,"exclosure","PF","S"
"701",9,24,1995,"exclosure","PF","S"
"702",9,24,1995,"exclosure","PF","S"
"703",10,28,1995,"exclosure","PF","S"
"704",10,28,1995,"exclosure","PF","S"
"705",10,28,1995,"exclosure","PF","S"
"706",10,28,1995,"exclosure","PF","S"
"707",10,28,1995,"exclosure","PF","S"
"708",10,28,1995,"exclosure","PF","S"
"709",10,28,1995,"exclosure","PF","R"
"710",10,28,1995,"exclosure","PF","S"
"711",10,28,1995,"exclosure","PF","S"
"712",10,28,1995,"exclosure","PF","S"
"713",10,29,1995,"exclosure","PF","R"
"714",10,29,1995,"exclosure","PF","R"
"715",10,29,1995,"exclosure","PF","S"
"716",10,29,1995,"exclosure","PF","S"
"717",10,29,1995,"exclosure","PF","S"
"718",12,2,1995,"exclosure","PF","S"
"719",12,2,1995,"exclosure","PF","S"
"720",12,2,1995,"exclosure","RM","S"
"721",12,2,1995,"exclosure","PF","R"
"722",12,3,1995,"exclosure","PF","S"
"723",12,3,1995,"exclosure","PF","R"
"724",12,3,1995,"exclosure","RM","R"
"725",12,3,1995,"exclosure","PF","R"
"726",12,21,1995,"exclosure","RM","R"
"727",12,22,1995,"exclosure","PF","R"
"728",1,27,1996,"exclosure","PF","S"
"729",1,28,1996,"exclosure","PF","S"
"730",2,24,1996,"exclosure","PF","S"
"731",2,24,1996,"exclosure","PF","M"
"732",2,24,1996,"exclosure","PF","M"
"733",2,24,1996,"exclosure","PP","M"
"734",2,25,1996,"exclosure","PF","S"
"735",2,25,1996,"exclosure","PF","M"
"736",2,25,1996,"exclosure","PF","S"
"737",3,23,1996,"exclosure","PF","M"
"738",3,23,1996,"exclosure","PF","S"
"739",3,23,1996,"exclosure","PF","S"
"740",3,23,1996,"exclosure","PP","S"
"741",3,23,1996,"exclosure","PF","S"
"742",3,23,1996,"exclosure","PP","M"
"743",3,23,1996,"exclosure","PF","S"
"744",3,23,1996,"exclosure","PP","M"
"745",3,23,1996,"exclosure","RM","S"
"746",3,23,1996,"exclosure","PF","S"
"747",3,23,1996,"exclosure","PP","M"
"748",3,23,1996,"exclosure","PP","S"
"749",3,24,1996,"exclosure","PF","S"
"750",4,14,1996,"exclosure","PF","S"
"751",4,14,1996,"exclosure","PF","S"
"752",4,14,1996,"exclosure","PF","S"
"753",4,14,1996,"exclosure","PF","S"
"754",4,14,1996,"exclosure","PF","M"
"755",4,14,1996,"exclosure","PP","M"
"756",4,14,1996,"exclosure","PF","S"
"757",4,15,1996,"exclosure","PP","M"
"758",4,15,1996,"exclosure","PM","S"
"759",4,15,1996,"exclosure","PP","M"
"760",4,15,1996,"exclosure","PF","S"
"761",4,15,1996,"exclosure","PP","M"
"762",4,15,1996,"exclosure","PP","M"
"763",4,15,1996,"exclosure","RM","S"
"764",4,15,1996,"exclosure","PP","M"
"765",4,15,1996,"exclosure","PF","M"
"766",4,15,1996,"exclosure","PF","S"
"767",4,15,1996,"exclosure","PF","S"
"768",4,15,1996,"exclosure","PF","S"
"769",4,15,1996,"exclosure","PF","S"
"770",4,15,1996,"exclosure","PF","S"
"771",4,15,1996,"exclosure","PF","S"
"772",4,15,1996,"exclosure","PP","S"
"773",4,15,1996,"exclosure","PP","M"
"774",4,15,1996,"exclosure","PP","S"
"775",4,15,1996,"exclosure","PF","S"
"776",5,23,1996,"exclosure","PF","S"
"777",5,23,1996,"exclosure","PF","S"
"778",5,23,1996,"exclosure","PP","M"
"779",5,23,1996,"exclosure","PF","S"
"780",5,23,1996,"exclosure","PP","S"
"781",5,23,1996,"exclosure","PF","S"
"782",5,23,1996,"exclosure","PP","S"
"783",5,23,1996,"exclosure","PF","S"
"784",5,23,1996,"exclosure","PF","S"
"785",5,23,1996,"exclosure","PP","S"
"786",5,24,1996,"exclosure","PF","S"
"787",5,24,1996,"exclosure","PP","S"
"788",5,24,1996,"exclosure","PF","S"
"789",5,24,1996,"exclosure","PF","S"
"790",5,24,1996,"exclosure","PF","M"
"791",5,24,1996,"exclosure","PF","S"
"792",5,24,1996,"exclosure","PP","S"
"793",5,24,1996,"exclosure","PP","S"
"794",6,13,1996,"exclosure","PF","S"
"795",6,13,1996,"exclosure","PF","S"
"796",6,13,1996,"exclosure","PP","S"
"797",6,13,1996,"exclosure","PP","S"
"798",6,13,1996,"exclosure","PF","S"
"799",6,13,1996,"exclosure","PF","S"
"800",6,13,1996,"exclosure","PF","S"
"801",6,13,1996,"exclosure","PP","M"
"802",6,13,1996,"exclosure","PF","S"
"803",6,13,1996,"exclosure","PF","M"
"804",6,13,1996,"exclosure","PF","S"
"805",6,14,1996,"exclosure","PP","M"
"806",6,14,1996,"exclosure","PP","S"
"807",6,14,1996,"exclosure","PF","S"
"808",6,14,1996,"exclosure","PF","S"
"809",6,14,1996,"exclosure","PP","S"
"810",6,14,1996,"exclosure","PF","S"
"811",6,14,1996,"exclosure","PF","S"
"812",6,14,1996,"exclosure","PP","S"
"813",6,14,1996,"exclosure","PF","S"
"814",7,20,1996,"exclosure","PF","S"
"815",7,20,1996,"exclosure","PP","S"
"816",7,20,1996,"exclosure","PF","S"
"817",7,20,1996,"exclosure","PF","S"
"818",7,20,1996,"exclosure","PP","S"
"819",7,21,1996,"exclosure","PF","S"
"820",7,21,1996,"exclosure","PP","S"
"821",8,14,1996,"exclosure","PF","M"
"822",8,14,1996,"exclosure","PP","S"
"823",8,14,1996,"exclosure","PP","S"
"824",8,14,1996,"exclosure","PP","S"
"825",8,15,1996,"exclosure","PF","S"
"826",8,15,1996,"exclosure","PP","S"
"827",9,21,1996,"exclosure","PF","S"
"828",9,22,1996,"exclosure","PE","S"
"829",9,22,1996,"exclosure","PF","S"
"830",10,12,1996,"exclosure","PF","S"
"831",10,13,1996,"exclosure","PF","S"
"832",11,16,1996,"exclosure","PF","S"
"833",11,17,1996,"exclosure","RM","S"
"834",12,18,1996,"exclosure","PM","S"
"835",2,8,1997,"exclosure","PF","S"
"836",2,8,1997,"exclosure","PF","S"
"837",2,8,1997,"exclosure","PF","S"
"838",2,8,1997,"exclosure","PF","S"
"839",3,15,1997,"exclosure","PF","S"
"840",3,15,1997,"exclosure","PF","R"
"841",3,15,1997,"exclosure","PM","S"
"842",3,15,1997,"exclosure","RM","S"
"843",3,15,1997,"exclosure","PF","S"
"844",3,15,1997,"exclosure","PF","S"
"845",3,15,1997,"exclosure","PF","S"
"846",3,15,1997,"exclosure","RM","S"
"847",3,15,1997,"exclosure","PF","S"
"848",3,15,1997,"exclosure","PP","R"
"849",3,15,1997,"exclosure","PP","S"
"850",3,15,1997,"exclosure","PF","S"
"851",3,16,1997,"exclosure","RM","R"
"852",3,16,1997,"exclosure","PB","S"
"853",3,16,1997,"exclosure","PF","S"
"854",3,16,1997,"exclosure","PP","S"
"855",3,16,1997,"exclosure","RM","S"
"856",3,16,1997,"exclosure","PF","S"
"857",3,16,1997,"exclosure","PF","S"
"858",3,16,1997,"exclosure","PP","M"
"859",3,16,1997,"exclosure","PP","S"
"860",3,16,1997,"exclosure","RM","R"
"861",3,16,1997,"exclosure","PP","S"
"862",3,16,1997,"exclosure","PF","S"
"863",3,16,1997,"exclosure","PP","S"
"864",3,16,1997,"exclosure","PP","R"
"865",4,12,1997,"exclosure","PP","S"
"866",4,12,1997,"exclosure","PF","R"
"867",4,12,1997,"exclosure","PP","S"
"868",4,12,1997,"exclosure","PF","S"
"869",4,12,1997,"exclosure","RM","S"
"870",4,12,1997,"exclosure","RM","S"
"871",4,12,1997,"exclosure","PF","S"
"872",4,12,1997,"exclosure","PP","S"
"873",4,12,1997,"exclosure","PP","S"
"874",4,12,1997,"exclosure","PF","S"
"875",4,12,1997,"exclosure","PP","S"
"876",4,12,1997,"exclosure","PP","S"
"877",4,12,1997,"exclosure","PP","S"
"878",4,12,1997,"exclosure","PF","S"
"879",4,12,1997,"exclosure","PF","S"
"880",4,13,1997,"exclosure","PP","S"
"881",4,13,1997,"exclosure","PF","R"
"882",4,13,1997,"exclosure","RM","M"
"883",4,13,1997,"exclosure","PF","S"
"884",4,13,1997,"exclosure","PF","S"
"885",4,13,1997,"exclosure","PP","M"
"886",4,13,1997,"exclosure","PF","S"
"887",4,13,1997,"exclosure","PF","S"
"888",4,13,1997,"exclosure","PP","S"
"889",4,13,1997,"exclosure","PF","S"
"890",4,13,1997,"exclosure","PP","M"
"891",4,13,1997,"exclosure","PP","S"
"892",4,13,1997,"exclosure","PP","S"
"893",4,13,1997,"exclosure","PF","S"
"894",4,13,1997,"exclosure","PP","S"
"895",4,13,1997,"exclosure","PP","S"
"896",5,10,1997,"exclosure","PP","S"
"897",5,10,1997,"exclosure","PF","S"
"898",5,10,1997,"exclosure","PP","S"
"899",5,10,1997,"exclosure","PP","S"
"900",5,10,1997,"exclosure","PP","S"
"901",5,10,1997,"exclosure","PM","S"
"902",5,10,1997,"exclosure","PF","S"
"903",5,10,1997,"exclosure","PF","S"
"904",5,10,1997,"exclosure","PB","S"
"905",5,10,1997,"exclosure","PF","S"
"906",5,10,1997,"exclosure","PF","S"
"907",5,10,1997,"exclosure","PF","S"
"908",5,10,1997,"exclosure","PP","S"
"909",5,11,1997,"exclosure","PF","S"
"910",5,11,1997,"exclosure","PP","S"
"911",5,11,1997,"exclosure","PP","S"
"912",5,11,1997,"exclosure","PP","S"
"913",5,11,1997,"exclosure","PP","S"
"914",5,11,1997,"exclosure","PP","S"
"915",5,11,1997,"exclosure","PP","S"
"916",5,11,1997,"exclosure","PF","R"
"917",5,11,1997,"exclosure","PP","S"
"918",6,9,1997,"exclosure","PM","S"
"919",6,9,1997,"exclosure","PM","S"
"920",6,9,1997,"exclosure","PP","S"
"921",6,9,1997,"exclosure","PF","S"
"922",6,9,1997,"exclosure","RM","S"
"923",6,9,1997,"exclosure","PF","S"
"924",6,9,1997,"exclosure","PE","S"
"925",6,10,1997,"exclosure","RM","S"
"926",6,11,1997,"exclosure","PF","S"
"927",6,11,1997,"exclosure","PM","S"
"928",6,11,1997,"exclosure","PF","S"
"929",7,9,1997,"exclosure","PF","S"
"930",7,9,1997,"exclosure","RM","R"
"931",7,9,1997,"exclosure","PM","S"
"932",7,11,1997,"exclosure","PF","R"
"933",7,10,1997,"exclosure","PF","S"
"934",7,11,1997,"exclosure","PM","S"
"935",7,9,1997,"exclosure","PF","S"
"936",7,9,1997,"exclosure","PB","S"
"937",7,9,1997,"exclosure","PF","S"
"938",7,9,1997,"exclosure","PF","S"
"939",7,9,1997,"exclosure","PM","M"
"940",7,11,1997,"exclosure","RM","S"
"941",7,29,1997,"exclosure","PM","S"
"942",7,29,1997,"exclosure","PF","S"
"943",7,29,1997,"exclosure","RM","S"
"944",7,29,1997,"exclosure","PF","S"
"945",7,29,1997,"exclosure","PF","S"
"946",7,29,1997,"exclosure","PF","S"
"947",7,30,1997,"exclosure","PF","S"
"948",7,30,1997,"exclosure","PF","S"
"949",7,30,1997,"exclosure","PM","S"
"950",9,27,1997,"exclosure","PM","S"
"951",9,27,1997,"exclosure","RM","S"
"952",3,29,1998,"exclosure","PB","S"
"953",3,29,1998,"exclosure","PB","S"
"954",5,3,1998,"exclosure","PP","S"
"955",5,28,1998,"exclosure","PP","S"
"956",5,28,1998,"exclosure","PF","S"
"957",5,28,1998,"exclosure","PF","S"
"958",5,28,1998,"exclosure","PP","S"
"959",5,28,1998,"exclosure","PE","S"
"960",5,29,1998,"exclosure","PM","S"
"961",5,29,1998,"exclosure","PP","S"
"962",5,29,1998,"exclosure","PP","S"
"963",6,27,1998,"exclosure","PM","S"
"964",6,28,1998,"exclosure","PB","S"
"965",6,28,1998,"exclosure","PM","S"
"966",7,19,1998,"exclosure","PM","S"
"967",7,19,1998,"exclosure","PB","S"
"968",7,19,1998,"exclosure","PB","R"
"969",8,22,1998,"exclosure","PB","R"
"970",8,22,1998,"exclosure","PB","R"
"971",8,22,1998,"exclosure","PB","S"
"972",8,23,1998,"exclosure","PB","R"
"973",8,23,1998,"exclosure","PE","R"
"974",8,23,1998,"exclosure","PB","R"
"975",8,23,1998,"exclosure","PM","S"
"976",8,23,1998,"exclosure","PB","R"
"977",9,19,1998,"exclosure","PM","R"
"978",9,19,1998,"exclosure","PB","R"
"979",9,19,1998,"exclosure","PB","M"
"980",9,20,1998,"exclosure","PB","R"
"981",10,24,1998,"exclosure","PM","S"
"982",10,24,1998,"exclosure","PM","R"
"983",10,24,1998,"exclosure","PB","S"
"984",10,25,1998,"exclosure","PM","S"
"985",11,22,1998,"exclosure","PB","R"
"986",2,21,1999,"exclosure","PB","M"
"987",2,21,1999,"exclosure","PB","M"
"988",2,21,1999,"exclosure","PB","M"
"989",2,21,1999,"exclosure","PB","M"
"990",2,21,1999,"exclosure","PM","M"
"991",3,15,1999,"exclosure","PB","M"
"992",3,15,1999,"exclosure","PB","M"
"993",3,15,1999,"exclosure","PB","M"
"994",4,17,1999,"exclosure","PM","R"
"995",4,17,1999,"exclosure","PP","R"
"996",4,17,1999,"exclosure","PB","R"
"997",4,18,1999,"exclosure","PB","S"
"998",4,18,1999,"exclosure","PB","R"
"999",4,18,1999,"exclosure","PP","R"
"1000",4,18,1999,"exclosure","PM","M"
"1001",5,15,1999,"exclosure","PP","S"
"1002",5,15,1999,"exclosure","PP","S"
"1003",5,15,1999,"exclosure","PP","S"
"1004",5,15,1999,"exclosure","PP","S"
"1005",5,16,1999,"exclosure","PB","S"
"1006",5,16,1999,"exclosure","PB","S"
"1007",5,16,1999,"exclosure","PP","S"
"1008",5,16,1999,"exclosure","PP","S"
"1009",5,16,1999,"exclosure","PP","S"
"1010",5,16,1999,"exclosure","RM","S"
"1011",5,16,1999,"exclosure","PP","S"
"1012",6,12,1999,"exclosure","PB","R"
"1013",6,12,1999,"exclosure","RM","S"
"1014",6,12,1999,"exclosure","PP","R"
"1015",6,12,1999,"exclosure","PP","R"
"1016",6,12,1999,"exclosure","PB","S"
"1017",6,13,1999,"exclosure","PB","R"
"1018",9,11,1999,"exclosure","PB","R"
"1019",10,9,1999,"exclosure","PB","S"
"1020",10,9,1999,"exclosure","PB","S"
"1021",10,10,1999,"exclosure","PB","R"
"1022",10,10,1999,"exclosure","PB","S"
"1023",11,6,1999,"exclosure","PB","R"
"1024",11,6,1999,"exclosure","PB","S"
"1025",11,6,1999,"exclosure","PB","R"
"1026",11,7,1999,"exclosure","PB","R"
"1027",11,7,1999,"exclosure","PB","R"
"1028",12,5,1999,"exclosure","PB","S"
"1029",12,5,1999,"exclosure","PB","S"
"1030",12,6,1999,"exclosure","PB","S"
"1031",12,6,1999,"exclosure","PB","R"
"1032",12,6,1999,"exclosure","PP","S"
"1033",1,8,2000,"exclosure","PB","R"
"1034",1,8,2000,"exclosure","PB","S"
"1035",1,8,2000,"exclosure","PB","S"
"1036",1,10,2000,"exclosure","PB","R"
"1037",1,10,2000,"exclosure","PB","R"
"1038",1,10,2000,"exclosure","PP","R"
"1039",1,10,2000,"exclosure","PB","M"
"1040",1,10,2000,"exclosure","PB","S"
"1041",1,10,2000,"exclosure","PB","M"
"1042",2,5,2000,"exclosure","PB","S"
"1043",2,5,2000,"exclosure","PP","S"
"1044",2,5,2000,"exclosure","PB","M"
"1045",2,5,2000,"exclosure","PB","S"
"1046",2,6,2000,"exclosure","PB","R"
"1047",2,6,2000,"exclosure","PP","S"
"1048",2,6,2000,"exclosure","PP","S"
"1049",2,6,2000,"exclosure","PP","S"
"1050",2,6,2000,"exclosure","PP","S"
"1051",2,6,2000,"exclosure","PB","S"
"1052",3,4,2000,"exclosure","PB","R"
"1053",3,4,2000,"exclosure","PB","R"
"1054",3,4,2000,"exclosure","PB","S"
"1055",3,4,2000,"exclosure","PB","R"
"1056",3,4,2000,"exclosure","PB","S"
"1057",3,4,2000,"exclosure","PP","M"
"1058",3,4,2000,"exclosure","PB","S"
"1059",3,4,2000,"exclosure","PB","M"
"1060",3,5,2000,"exclosure","PB","S"
"1061",3,5,2000,"exclosure","PB","S"
"1062",3,5,2000,"exclosure","RM","S"
"1063",3,5,2000,"exclosure","PP","S"
"1064",3,5,2000,"exclosure","PP","S"
"1065",3,5,2000,"exclosure","PP","R"
"1066",3,5,2000,"exclosure","PB","R"
"1067",3,5,2000,"exclosure","PP","S"
"1068",3,5,2000,"exclosure","PP","S"
"1069",3,5,2000,"exclosure","PP","S"
"1070",4,29,2000,"exclosure","PB","S"
"1071",4,29,2000,"exclosure","PB","S"
"1072",4,29,2000,"exclosure","PB","R"
"1073",4,29,2000,"exclosure","PP","R"
"1074",4,29,2000,"exclosure","PB","S"
"1075",4,30,2000,"exclosure","PB","S"
"1076",4,30,2000,"exclosure","PP","R"
"1077",4,30,2000,"exclosure","PP","R"
"1078",4,30,2000,"exclosure","PP","R"
"1079",4,30,2000,"exclosure","PP","S"
"1080",4,30,2000,"exclosure","PB","S"
"1081",4,30,2000,"exclosure","PP","S"
"1082",4,30,2000,"exclosure","PB","S"
"1083",6,3,2000,"exclosure","PP","S"
"1084",6,3,2000,"exclosure","PB","S"
"1085",6,3,2000,"exclosure","PB","R"
"1086",6,3,2000,"exclosure","PP","S"
"1087",6,3,2000,"exclosure","PB","R"
"1088",6,4,2000,"exclosure","PP","M"
"1089",6,4,2000,"exclosure","PB","R"
"1090",6,4,2000,"exclosure","PB","S"
"1091",7,1,2000,"exclosure","PP","S"
"1092",7,1,2000,"exclosure","PB","S"
"1093",7,2,2000,"exclosure","PB","S"
"1094",7,2,2000,"exclosure","PP","S"
"1095",7,2,2000,"exclosure","PB","S"
"1096",7,2,2000,"exclosure","PP","S"
"1097",7,2,2000,"exclosure","PP","S"
"1098",7,22,2000,"exclosure","PB","M"
"1099",7,22,2000,"exclosure","PB","S"
"1100",7,23,2000,"exclosure","PB","S"
"1101",8,26,2000,"exclosure","PB","M"
"1102",10,1,2000,"exclosure","RM","S"
"1103",1,21,2001,"exclosure","PB","M"
"1104",1,22,2001,"exclosure","PB","M"
"1105",1,22,2001,"exclosure","PB","M"
"1106",1,22,2001,"exclosure","PB","M"
"1107",1,22,2001,"exclosure","PP","M"
"1108",3,3,2001,"exclosure","PB","M"
"1109",3,3,2001,"exclosure","PB","S"
"1110",3,3,2001,"exclosure","RM","M"
"1111",3,4,2001,"exclosure","PB","S"
"1112",3,24,2001,"exclosure","PB","S"
"1113",3,24,2001,"exclosure","PB","S"
"1114",3,24,2001,"exclosure","PP","S"
"1115",3,25,2001,"exclosure","PB","S"
"1116",3,25,2001,"exclosure","PB","S"
"1117",3,25,2001,"exclosure","PB","S"
"1118",3,25,2001,"exclosure","PP","S"
"1119",3,25,2001,"exclosure","PP","S"
"1120",3,25,2001,"exclosure","PP","S"
"1121",4,21,2001,"exclosure","PB","S"
"1122",4,21,2001,"exclosure","PB","S"
"1123",4,21,2001,"exclosure","PB","S"
"1124",4,21,2001,"exclosure","PB","S"
"1125",4,21,2001,"exclosure","PB","S"
"1126",4,21,2001,"exclosure","PB","M"
"1127",4,21,2001,"exclosure","PB","M"
"1128",4,22,2001,"exclosure","PB","S"
"1129",4,22,2001,"exclosure","PB","S"
"1130",4,22,2001,"exclosure","PP","S"
"1131",4,22,2001,"exclosure","PB","S"
"1132",4,22,2001,"exclosure","PP","S"
"1133",4,22,2001,"exclosure","PP","S"
"1134",4,22,2001,"exclosure","PP","S"
"1135",4,22,2001,"exclosure","PP","S"
"1136",4,22,2001,"exclosure","PP","S"
"1137",5,26,2001,"exclosure","PB","M"
"1138",5,26,2001,"exclosure","PE","S"
"1139",5,26,2001,"exclosure","PB","M"
"1140",5,27,2001,"exclosure","PB","M"
"1141",5,27,2001,"exclosure","PB","S"
"1142",6,25,2001,"exclosure","PB","S"
"1143",6,25,2001,"exclosure","PB","R"
"1144",6,25,2001,"exclosure","PB","R"
"1145",6,25,2001,"exclosure","PP","S"
"1146",7,22,2001,"exclosure","PB","M"
"1147",7,22,2001,"exclosure","PB","S"
"1148",7,22,2001,"exclosure","PB","S"
"1149",8,25,2001,"exclosure","PB","M"
"1150",8,26,2001,"exclosure","PB","S"
"1151",8,26,2001,"exclosure","PF","S"
"1152",8,26,2001,"exclosure","PB","M"
"1153",8,26,2001,"exclosure","PB","M"
"1154",8,26,2001,"exclosure","PB","S"
"1155",9,23,2001,"exclosure","PB","S"
"1156",9,23,2001,"exclosure","PB","M"
"1157",10,14,2001,"exclosure","PF","S"
"1158",10,14,2001,"exclosure","PB","S"
"1159",10,14,2001,"exclosure","PB","M"
"1160",10,14,2001,"exclosure","PB","S"
"1161",11,18,2001,"exclosure","PF","M"
"1162",11,18,2001,"exclosure","PB","S"
"1163",12,15,2001,"exclosure","PB","M"
"1164",1,12,2002,"exclosure","PB","M"
"1165",1,12,2002,"exclosure","PB","M"
"1166",1,12,2002,"exclosure","PB","M"
"1167",1,12,2002,"exclosure","PB","S"
"1168",2,9,2002,"exclosure","PB","M"
"1169",2,9,2002,"exclosure","PB","M"
"1170",2,9,2002,"exclosure","PB","S"
"1171",2,9,2002,"exclosure","PF","S"
"1172",2,9,2002,"exclosure","PM","M"
"1173",2,9,2002,"exclosure","PB","S"
"1174",2,9,2002,"exclosure","PB","S"
"1175",2,9,2002,"exclosure","PB","M"
"1176",2,9,2002,"exclosure","PB","S"
"1177",2,9,2002,"exclosure","PB","M"
"1178",2,9,2002,"exclosure","PB","M"
"1179",2,9,2002,"exclosure","PB","S"
"1180",2,10,2002,"exclosure","PB","M"
"1181",2,10,2002,"exclosure","PB","M"
"1182",2,10,2002,"exclosure","PB","M"
"1183",2,10,2002,"exclosure","PB","M"
"1184",2,10,2002,"exclosure","PB","S"
"1185",2,10,2002,"exclosure","PB","S"
"1186",3,13,2002,"exclosure","PE","S"
"1187",3,13,2002,"exclosure","PB","S"
"1188",3,13,2002,"exclosure","PP","M"
"1189",3,13,2002,"exclosure","PB","S"
"1190",3,13,2002,"exclosure","RM","M"
"1191",3,13,2002,"exclosure","PB","S"
"1192",3,13,2002,"exclosure","PB","S"
"1193",3,13,2002,"exclosure","PB","S"
"1194",3,14,2002,"exclosure","PF","S"
"1195",3,14,2002,"exclosure","PB","R"
"1196",3,14,2002,"exclosure","PB","S"
"1197",3,14,2002,"exclosure","PB","S"
"1198",3,14,2002,"exclosure","PB","S"
"1199",3,14,2002,"exclosure","PB","S"
"1200",3,14,2002,"exclosure","PB","R"
"1201",3,14,2002,"exclosure","PB","S"
"1202",3,14,2002,"exclosure","PB","S"
"1203",3,14,2002,"exclosure","PF","S"
"1204",3,14,2002,"exclosure","PP","S"
"1205",3,14,2002,"exclosure","PB","S"
"1206",4,16,2002,"exclosure","PB","M"
"1207",4,16,2002,"exclosure","PB","S"
"1208",4,16,2002,"exclosure","PP","S"
"1209",4,16,2002,"exclosure","PB","R"
"1210",4,16,2002,"exclosure","PB","S"
"1211",4,16,2002,"exclosure","PB","R"
"1212",4,16,2002,"exclosure","PB","S"
"1213",4,16,2002,"exclosure","PB","S"
"1214",4,16,2002,"exclosure","PB","S"
"1215",4,16,2002,"exclosure","PP","S"
"1216",4,16,2002,"exclosure","PB","S"
"1217",4,16,2002,"exclosure","PP","S"
"1218",4,16,2002,"exclosure","PB","S"
"1219",4,17,2002,"exclosure","PP","S"
"1220",4,17,2002,"exclosure","PB","S"
"1221",4,17,2002,"exclosure","PB","S"
"1222",4,17,2002,"exclosure","PP","S"
"1223",4,17,2002,"exclosure","PP","S"
"1224",4,17,2002,"exclosure","PP","S"
"1225",4,17,2002,"exclosure","PB","S"
"1226",4,17,2002,"exclosure","PB","S"
"1227",4,17,2002,"exclosure","PB","S"
"1228",5,15,2002,"exclosure","PP","S"
"1229",5,15,2002,"exclosure","PB","S"
"1230",5,15,2002,"exclosure","PP","S"
"1231",5,15,2002,"exclosure","PP","S"
"1232",5,15,2002,"exclosure","PB","R"
"1233",5,15,2002,"exclosure","RM","M"
"1234",5,15,2002,"exclosure","PB","M"
"1235",5,15,2002,"exclosure","PB","S"
"1236",5,15,2002,"exclosure","PB","S"
"1237",5,15,2002,"exclosure","PB","S"
"1238",5,16,2002,"exclosure","PP","S"
"1239",5,16,2002,"exclosure","PP","S"
"1240",5,16,2002,"exclosure","PB","R"
"1241",5,16,2002,"exclosure","PP","S"
"1242",5,16,2002,"exclosure","PB","S"
"1243",5,16,2002,"exclosure","PB","S"
"1244",5,16,2002,"exclosure","PB","S"
"1245",5,16,2002,"exclosure","PB","S"
"1246",5,16,2002,"exclosure","PP","S"
"1247",5,16,2002,"exclosure","PP","S"
"1248",5,16,2002,"exclosure","PP","S"
"1249",5,16,2002,"exclosure","PB","S"
"1250",5,16,2002,"exclosure","PB","S"
"1251",5,16,2002,"exclosure","PP","S"
"1252",6,15,2002,"exclosure","PP","S"
"1253",6,15,2002,"exclosure","PP","S"
"1254",6,15,2002,"exclosure","PP","S"
"1255",6,15,2002,"exclosure","PB","S"
"1256",6,15,2002,"exclosure","PB","R"
"1257",6,15,2002,"exclosure","PB","M"
"1258",6,15,2002,"exclosure","PB","S"
