"","period","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","note5"
"5458",201,11,2,1994,"control",8,51,"DO","F","Z",NA,NA,NA,NA,NA,NA,37,39,"1E9EB6",NA,NA
"5459",201,11,2,1994,"exclosure",13,56,"OL","M",NA,"J",NA,NA,NA,NA,NA,20,NA,"1005459",NA,NA
"5460",201,11,2,1994,"control",4,57,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,36,"1EA96E",NA,NA
"5461",201,11,2,1994,"control",8,63,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,43,"4E1DCD",NA,NA
"5462",201,11,2,1994,"exclosure",6,71,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,14,"4F7862",NA,NA
"5463",201,11,2,1994,"control",8,74,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,44,"14547B","*",NA
"5464",201,11,2,1994,"control",8,75,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,44,"1F95D6",NA,NA
"5465",201,11,2,1994,"control",8,76,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,43,"1958D6",NA,NA
"5466",201,11,2,1994,"control",11,77,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,47,"144F28",NA,NA
"5467",202,12,4,1994,"exclosure",18,11,"PF","F","Z",NA,NA,NA,NA,NA,NA,17,9,"145B7D",NA,NA
"5468",202,12,4,1994,"exclosure",18,13,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,8,"144832",NA,NA
"5469",202,12,4,1994,"control",12,14,"DO","M",NA,NA,"M",NA,NA,NA,NA,38,47,"0DFDA3",NA,NA
"5470",202,12,4,1994,"control",2,21,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,44,"0D8945",NA,NA
"5471",202,12,4,1994,"exclosure",18,21,"PF","F","Z",NA,NA,NA,NA,NA,NA,NA,7,"0DFF3F","*",NA
"5472",202,12,4,1994,"exclosure",19,26,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,10,"1F4EE8",NA,NA
"5473",202,12,4,1994,"control",2,31,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,49,"4E0E9F",NA,NA
"5474",202,12,4,1994,"control",17,32,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,42,"0D402A",NA,NA
"5475",202,12,4,1994,"control",12,34,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,38,"14458B",NA,NA
"5476",202,12,4,1994,"control",17,34,"DM","M",NA,NA,NA,NA,NA,NA,NA,36,41,"0D372F",NA,NA
"5477",202,12,4,1994,"control",22,35,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,42,"4E0D92","*",NA
"5479",202,12,4,1994,"exclosure",19,45,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,9,"1E9CA9",NA,NA
"5480",202,12,4,1994,"control",22,47,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,38,"4E1734","*",NA
"5481",202,12,4,1994,"control",22,51,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,28,"3C4EE5",NA,NA
"5482",202,12,4,1994,"exclosure",20,53,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,7,"1E9685","*",NA
"5483",202,12,4,1994,"control",2,61,"DO","M",NA,NA,"M",NA,NA,NA,NA,39,46,"4E1E53","*",NA
"5484",202,12,4,1994,"control",2,63,"DO","M",NA,NA,"M",NA,NA,NA,NA,37,46,"1EA0E9",NA,NA
"5485",202,12,4,1994,"exclosure",21,63,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"1E9EC8",NA,NA
"5486",202,12,4,1994,"control",17,72,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,52,"0D4718",NA,NA
"5487",202,12,4,1994,"control",12,77,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,41,"16CC5D",NA,NA
"5488",202,12,5,1994,"control",11,15,"DM","M","Z",NA,NA,NA,NA,NA,NA,38,44,"0DF1C9",NA,NA
"5489",202,12,5,1994,"control",8,21,"DO","M","Z",NA,NA,NA,NA,NA,NA,NA,37,"4E180B","*",NA
"5490",202,12,5,1994,"control",4,25,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,44,"0D4F84",NA,NA
"5491",202,12,5,1994,"control",14,26,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,43,"0D8233",NA,NA
"5492",202,12,5,1994,"exclosure",13,27,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,43,"1F559B",NA,NA
"5493",202,12,5,1994,"control",11,31,"DM","M",NA,NA,"M",NA,NA,NA,NA,39,43,"0D8EFD",NA,NA
"5494",202,12,5,1994,"control",8,41,"DO","F",NA,NA,NA,"S",NA,NA,NA,36,48,"1E9EB6",NA,NA
"5495",202,12,5,1994,"control",8,42,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,46,"4E1DCD",NA,NA
"5496",202,12,5,1994,"exclosure",6,47,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,8,"3C58C1",NA,NA
"5497",202,12,5,1994,"control",14,52,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,46,"0D4454",NA,NA
"5498",202,12,5,1994,"exclosure",6,63,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"0D410D","*",NA
"5499",202,12,5,1994,"exclosure",3,64,"RM","F",NA,NA,NA,"S",NA,NA,NA,16,16,"1E5225",NA,NA
"5500",202,12,5,1994,"exclosure",15,66,"OL","F","Z",NA,NA,NA,NA,NA,NA,21,23,"0D8EE2",NA,NA
"5501",202,12,5,1994,"exclosure",15,71,"OL","M","Z",NA,NA,NA,NA,NA,NA,22,19,"4DDDF9","*",NA
"5502",202,12,5,1994,"control",14,72,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,44,"144E5F",NA,NA
"5503",202,12,5,1994,"control",8,74,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,46,"1958D6",NA,NA
"5504",202,12,5,1994,"control",4,76,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,38,"1EA96E",NA,NA
"5505",202,12,5,1994,"control",8,76,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,40,"1F95D6",NA,NA
"5506",203,1,11,1995,"exclosure",18,11,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"0DFF3F",NA,NA
"5507",203,1,11,1995,"control",12,12,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,47,"0DFDA3",NA,NA
"5508",203,1,11,1995,"control",2,33,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,51,"4E0E9F",NA,NA
"5509",203,1,11,1995,"exclosure",21,33,"PF","F","Z",NA,NA,NA,NA,NA,NA,14,7,"1E9EC8",NA,NA
"5510",203,1,11,1995,"exclosure",19,34,"PF","F",NA,NA,NA,"S","P","E",NA,15,8,"711126s","*",NA
"5511",203,1,11,1995,"control",2,41,"DO","M",NA,NA,"M",NA,NA,NA,NA,36,41,"100E08",NA,NA
"5512",203,1,11,1995,"exclosure",18,41,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,8,"145B7D",NA,NA
"5513",203,1,11,1995,"control",2,44,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,41,"0D8945",NA,NA
"5515",203,1,11,1995,"control",22,46,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,39,"4E1734",NA,NA
"5516",203,1,11,1995,"control",22,52,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,33,"3C4EE5",NA,NA
"5517",203,1,11,1995,"control",2,56,"DO","M",NA,NA,"M",NA,NA,NA,NA,38,52,"1EA0E9",NA,NA
"5518",203,1,11,1995,"exclosure",19,62,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,9,"1E9CA9",NA,NA
"5519",203,1,11,1995,"control",12,67,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,41,"16CC5D",NA,NA
"5520",203,1,12,1995,"control",14,12,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,47,"144E5F",NA,NA
"5521",203,1,12,1995,"control",11,24,"DM","M","Z",NA,NA,NA,NA,NA,NA,38,47,"0DF1C9",NA,NA
"5522",203,1,12,1995,"exclosure",15,27,"RM","F","Z",NA,NA,NA,NA,NA,NA,16,9,"12292s","*",NA
"5523",203,1,12,1995,"control",4,34,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,39,"1EA96E",NA,NA
"5524",203,1,12,1995,"exclosure",13,53,"OL","M","Z",NA,NA,NA,NA,NA,NA,21,24,"4DDDF9",NA,NA
"5525",203,1,12,1995,"control",17,57,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,44,"0D372F",NA,NA
"5526",203,1,12,1995,"control",4,61,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,43,"4E197C",NA,NA
"5527",203,1,12,1995,"control",17,62,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,54,"0D4718",NA,NA
"5528",203,1,12,1995,"exclosure",13,65,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,34,"12196s","*",NA
"5529",203,1,12,1995,"control",14,73,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,51,"1458BF",NA,NA
"5530",203,1,12,1995,"exclosure",13,73,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,47,"1F559B",NA,NA
"5531",203,1,12,1995,"control",11,76,"DM","M",NA,NA,"M",NA,NA,NA,NA,39,48,"1E95DA",NA,NA
"5533",203,1,13,1995,"control",8,13,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,51,"4E180B",NA,NA
"5534",203,1,13,1995,"control",8,22,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,48,"1E9EB6",NA,NA
"5535",203,1,13,1995,"control",8,64,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,42,"1F95D6",NA,NA
"5536",203,1,13,1995,"control",8,74,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,47,"4E1DCD",NA,NA
"5537",204,2,4,1995,"control",2,13,"DM","F",NA,NA,NA,"S",NA,NA,NA,36,45,"1F5272","*",NA
"5538",204,2,4,1995,"control",17,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,48,"0D372F",NA,NA
"5539",204,2,4,1995,"control",2,16,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,46,"0D8945",NA,NA
"5540",204,2,4,1995,"control",2,31,"DO","M",NA,NA,"S",NA,NA,NA,NA,58,51,"4E1E53",NA,NA
"5541",204,2,4,1995,"control",8,32,"DO","F","Z",NA,NA,NA,NA,NA,NA,37,61,"1E9EB6",NA,NA
"5543",204,2,4,1995,"exclosure",19,33,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,9,"1F4EE8",NA,NA
"5544",204,2,4,1995,"exclosure",18,33,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,9,"145B7D",NA,NA
"5545",204,2,4,1995,"control",22,36,"DM","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4E1734",NA,NA
"5546",204,2,4,1995,"exclosure",20,37,"RM","F","Z",NA,NA,NA,NA,NA,NA,13,11,"19483A","*",NA
"5547",204,2,4,1995,"exclosure",18,37,"RM","F","Z",NA,NA,"S",NA,"E",NA,16,12,"15F691","*",NA
"5548",204,2,4,1995,"control",8,45,"DO","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4E180B",NA,NA
"5549",204,2,4,1995,"control",22,53,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,36,"3C4EE5",NA,NA
"5550",204,2,4,1995,"control",2,57,"DO","M",NA,NA,"S",NA,NA,NA,NA,37,52,"1EA0E9",NA,NA
"5551",204,2,4,1995,"control",17,62,"DM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0D4718",NA,NA
"5552",204,2,4,1995,"control",8,63,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,48,"4E1DCD",NA,NA
"5554",204,2,4,1995,"exclosure",20,64,"PF","M",NA,NA,"M",NA,NA,NA,NA,11,9,"1E9685",NA,NA
"5555",204,2,4,1995,"control",2,67,"DO","M","Z",NA,NA,NA,NA,NA,NA,37,62,"4E0E9F",NA,NA
"5556",204,2,4,1995,"control",8,72,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,49,"14547B",NA,NA
"5557",204,2,4,1995,"control",8,75,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,45,"1F95D6",NA,NA
"5558",204,2,4,1995,"control",8,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,45,"1958D6",NA,NA
"5559",204,2,4,1995,"control",12,77,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,43,"16CC5D",NA,NA
"5560",204,2,5,1995,"control",4,12,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,44,"4E197C",NA,NA
"5562",204,2,5,1995,"control",14,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,52,"1458BF",NA,NA
"5563",204,2,5,1995,"exclosure",3,27,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,41,"4E1D32",NA,NA
"5564",204,2,5,1995,"control",4,35,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,49,"0D4F84",NA,NA
"5565",204,2,5,1995,"exclosure",6,35,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,9,"3C58C1",NA,NA
"5566",204,2,5,1995,"control",11,35,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,50,"0DF1C9",NA,NA
"5567",204,2,5,1995,"exclosure",15,55,"RM","F",NA,NA,NA,"S",NA,NA,NA,17,13,"1EA767","*",NA
"5568",204,2,5,1995,"exclosure",13,63,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,54,"0D8364","*",NA
"5569",204,2,5,1995,"exclosure",6,64,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,10,"3C5F17","*",NA
"5570",204,2,5,1995,"control",4,66,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"194F73","*",NA
"5571",204,2,5,1995,"control",14,72,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,45,"4D7A39","*",NA
"5572",204,2,5,1995,"control",4,77,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,43,"1EA96E",NA,NA
"5573",205,3,4,1995,"control",2,11,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,49,"1F5272",NA,NA
"5574",205,3,4,1995,"control",2,16,"OL","M",NA,NA,"S",NA,NA,NA,NA,21,24,"4DDDF9",NA,NA
"5575",205,3,4,1995,"control",2,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"0D8945",NA,NA
"5576",205,3,4,1995,"exclosure",18,17,"RM","F",NA,NA,NA,"S","P","E",NA,17,18,"15F691",NA,NA
"5577",205,3,4,1995,"exclosure",18,31,"PF","F",NA,NA,NA,NA,NA,"E",NA,17,9,"145B7D",NA,NA
"5578",205,3,4,1995,"control",17,32,"DM","F",NA,NA,NA,"S",NA,NA,NA,38,47,"0D582B","*",NA
"5580",205,3,4,1995,"control",17,36,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,57,"0D4718",NA,NA
"5581",205,3,4,1995,"control",12,46,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,45,"16CC5D",NA,NA
"5582",205,3,4,1995,"control",17,47,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,47,"0D372F",NA,NA
"5583",205,3,4,1995,"control",12,51,"DM","F",NA,"J",NA,NA,NA,NA,NA,35,23,"145B87","*",NA
"5584",205,3,4,1995,"control",2,52,"DO","M",NA,NA,"S",NA,NA,NA,NA,37,54,"4E1E53",NA,NA
"5585",205,3,4,1995,"control",12,62,"DM","M",NA,"J",NA,NA,NA,NA,NA,34,24,"0D0D10","*",NA
"5586",205,3,4,1995,"exclosure",18,67,"PF","F",NA,NA,NA,NA,NA,"E",NA,16,10,"0DFF3F",NA,NA
"5587",205,3,4,1995,"exclosure",21,75,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,8,"1E9EC8",NA,NA
"5588",205,3,5,1995,"control",8,14,"DO","F",NA,NA,NA,"S",NA,NA,NA,36,27,"1E9981","*",NA
"5589",205,3,5,1995,"control",4,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"0D4F84",NA,NA
"5590",205,3,5,1995,"control",8,17,"DO","M",NA,"J",NA,NA,NA,NA,NA,36,26,"4EFC2E","*",NA
"5591",205,3,5,1995,"exclosure",6,25,"PF","F",NA,NA,NA,"S",NA,NA,NA,16,9,"3C58C1",NA,NA
"5592",205,3,5,1995,"exclosure",3,27,"DM","F",NA,NA,NA,"S",NA,"B",NA,37,42,"4E1D32",NA,NA
"5594",205,3,5,1995,"control",4,34,"PF","F","Z",NA,NA,NA,NA,NA,NA,14,5,"4E150B",NA,NA
"5595",205,3,5,1995,"control",4,35,"DM","F",NA,NA,NA,NA,NA,"B",NA,38,45,"1EA96E",NA,NA
"5596",205,3,5,1995,"control",11,46,"DM","M",NA,NA,"S",NA,NA,NA,NA,NA,NA,"0DF1C9",NA,NA
"5597",205,3,5,1995,"control",14,47,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,51,"0D4454",NA,NA
"5598",205,3,5,1995,"control",4,51,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,42,"4E197C",NA,NA
"5599",205,3,5,1995,"exclosure",13,51,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,49,"0DFE9B","*",NA
"5600",205,3,5,1995,"control",11,52,"RM","F",NA,NA,NA,NA,"P","E",NA,18,14,"1EA147","*",NA
"5601",205,3,5,1995,"control",14,52,"DM","F",NA,NA,NA,"S",NA,NA,NA,36,35,"145818","*",NA
"5602",205,3,5,1995,"control",8,53,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,53,"1E9EB6",NA,NA
"5603",205,3,5,1995,"control",11,55,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,47,"0D8EFD",NA,NA
"5604",205,3,5,1995,"exclosure",15,55,"RM","F",NA,NA,NA,NA,"P","E",NA,16,16,"1EA767",NA,NA
"5605",205,3,5,1995,"exclosure",13,62,"OL","F",NA,NA,NA,"S",NA,"E",NA,22,24,"0D8EE2",NA,NA
"5606",205,3,5,1995,"control",8,63,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,49,"4E1DCD",NA,NA
"5607",205,3,5,1995,"exclosure",13,67,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,53,"4D7A39",NA,NA
"5608",205,3,5,1995,"exclosure",6,71,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,16,"4F7862",NA,NA
"5609",205,3,5,1995,"control",8,73,"DM","F",NA,NA,NA,"B",NA,NA,NA,35,39,"1448B1","*",NA
"5610",205,3,5,1995,"control",4,74,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,40,"0D0FCE","*",NA
"5611",205,3,5,1995,"control",11,74,"DM","F",NA,NA,NA,"S",NA,NA,NA,NA,NA,"4E192F",NA,NA
"5612",205,3,5,1995,"control",8,75,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,46,"1F95D6",NA,NA
"5613",205,3,5,1995,"control",8,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,45,"1958D6",NA,NA
"5614",206,4,1,1995,"exclosure",20,11,"PP","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"195100",NA,NA
"5615",206,4,1,1995,"exclosure",20,11,"RM","F",NA,NA,NA,"S",NA,"E",NA,NA,16,"0D3ED0","*",NA
"5616",206,4,1,1995,"control",2,16,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"0D8945",NA,NA
"5617",206,4,1,1995,"control",2,21,"DO","F","Z",NA,NA,NA,NA,NA,NA,37,46,"1E9981",NA,NA
"5618",206,4,1,1995,"exclosure",18,23,"PF","F",NA,NA,NA,"S",NA,"E",NA,16,9,"0DFF3F",NA,NA
"5619",206,4,1,1995,"control",17,23,"DM","M",NA,NA,NA,NA,NA,NA,NA,38,53,"0D3F46","*",NA
"5620",206,4,1,1995,"control",12,31,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,32,"0D0D10",NA,NA
"5621",206,4,1,1995,"exclosure",18,31,"PF","F",NA,NA,NA,NA,NA,"E",NA,16,9,"145B7D",NA,NA
"5622",206,4,1,1995,"exclosure",19,33,"PF","F",NA,NA,NA,"S",NA,"E",NA,16,10,"1F4EE8",NA,NA
"5623",206,4,1,1995,"exclosure",20,35,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,9,"1E9685",NA,NA
"5624",206,4,1,1995,"control",12,47,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,9,"145977","*",NA
"5625",206,4,1,1995,"control",17,51,"DM","F",NA,NA,NA,"S",NA,"E",NA,38,49,"0D582B",NA,NA
"5627",206,4,1,1995,"control",12,66,"DM","F",NA,NA,NA,"S",NA,"E",NA,37,43,"16CC5D",NA,NA
"5628",206,4,1,1995,"control",17,66,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,7,"1F431C",NA,NA
"5629",206,4,1,1995,"control",17,67,"DM","M",NA,NA,NA,NA,NA,NA,NA,37,55,"4DEA4F","*",NA
"5630",206,4,1,1995,"control",17,71,"DM","M",NA,NA,NA,NA,NA,NA,NA,37,49,"1E9421","*",NA
"5631",206,4,1,1995,"exclosure",20,72,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,8,"3C4E20",NA,NA
"5632",206,4,1,1995,"control",17,74,"DM","M",NA,NA,NA,NA,NA,NA,NA,38,56,"0D4718",NA,NA
"5633",206,4,1,1995,"control",17,76,"PF","M",NA,NA,NA,NA,NA,NA,NA,17,9,"4DE79F","*",NA
"5634",206,4,1,1995,"control",17,77,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,45,"13E4DD",NA,NA
"5635",206,4,2,1995,"exclosure",3,11,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"269581",NA,NA
"5636",206,4,2,1995,"exclosure",6,15,"PF","F","Z",NA,NA,NA,NA,NA,NA,13,NA,"3C58C1",NA,NA
"5637",206,4,2,1995,"exclosure",6,17,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,13,"4E134A","*",NA
"5638",206,4,2,1995,"exclosure",15,27,"RM","M",NA,NA,"S",NA,NA,NA,NA,16,9,"0D4523","*",NA
"5639",206,4,2,1995,"control",4,35,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,44,"1EA803","*",NA
"5641",206,4,2,1995,"control",14,36,"DM","F",NA,NA,NA,"S",NA,"E",NA,36,51,"1453F9","*",NA
"5642",206,4,2,1995,"control",11,43,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,55,"0DF1C9",NA,NA
"5643",206,4,2,1995,"control",14,43,"DM","M",NA,NA,"S",NA,NA,NA,NA,39,49,"0D858C","*",NA
"5645",206,4,2,1995,"exclosure",3,47,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,46,"4E197C",NA,NA
"5646",206,4,2,1995,"control",4,55,"DM","M",NA,"J","M",NA,NA,NA,NA,37,30,"0D4643",NA,NA
"5647",206,4,2,1995,"control",8,55,"DO","F",NA,NA,NA,"S",NA,NA,NA,36,53,"1E9EB6",NA,NA
"5648",206,4,2,1995,"control",14,63,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,48,"145BB2","*",NA
"5649",206,4,2,1995,"control",11,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,49,"0D8EFD",NA,NA
"5650",206,4,2,1995,"control",8,66,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,52,"4E1DCD",NA,NA
"5651",206,4,2,1995,"exclosure",13,67,"DM","F",NA,NA,NA,"S",NA,"E",NA,36,50,"4D7A39",NA,NA
"5652",206,4,2,1995,"control",4,71,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,51,"0D0FCE","*",NA
"5653",206,4,2,1995,"exclosure",15,71,"DM","F",NA,NA,NA,"S",NA,NA,NA,36,37,"4E1629","*",NA
"5654",206,4,2,1995,"control",11,72,"DM","M",NA,"J",NA,NA,NA,NA,NA,34,33,"0DF640","*",NA
"5655",206,4,2,1995,"control",14,72,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,49,"4E19B3","*",NA
"5656",206,4,2,1995,"exclosure",13,73,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,45,"144944","*",NA
"5658",207,4,29,1995,"exclosure",21,15,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,20,"0D4932","*",NA
"5660",207,4,29,1995,"control",22,26,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,38,"4DE5D2","*",NA
"5661",207,4,29,1995,"control",2,27,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,55,"4E1E53",NA,NA
"5662",207,4,29,1995,"exclosure",21,35,"PP","F",NA,NA,NA,"S",NA,"E",NA,21,20,"4E1A1B",NA,NA
"5664",207,4,29,1995,"exclosure",18,41,"PF","M",NA,NA,NA,"S",NA,NA,NA,16,9,"14450C","*",NA
"5665",207,4,29,1995,"control",17,43,"DM","F",NA,NA,NA,"S",NA,"E",NA,37,52,"0D582B",NA,NA
"5666",207,4,29,1995,"exclosure",21,46,"PF","M",NA,NA,"M",NA,NA,NA,NA,16,11,"158B75","*",NA
"5667",207,4,29,1995,"control",17,54,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,57,"0D4718",NA,NA
"5668",207,4,29,1995,"exclosure",20,64,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,21,"195100",NA,NA
"5669",207,4,29,1995,"control",2,66,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,48,"4D0315","*",NA
"5670",207,4,29,1995,"control",17,76,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,9,"0DFD36","*",NA
"5671",207,4,30,1995,"exclosure",3,11,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,20,"269581",NA,NA
"5672",207,4,30,1995,"exclosure",3,13,"PP","F","Z",NA,NA,NA,NA,NA,NA,24,22,"4E12F0",NA,NA
"5673",207,4,30,1995,"exclosure",13,14,"OT","F",NA,NA,NA,"S",NA,"E",NA,21,23,"4D2AEE","*",NA
"5674",207,4,30,1995,"control",14,15,"DM","M",NA,"J",NA,NA,NA,NA,NA,35,NA,"0D59BA","*",NA
"5675",207,4,30,1995,"control",14,22,"DM","F",NA,NA,NA,"S",NA,"B",NA,37,49,"145BB2",NA,NA
"5676",207,4,30,1995,"control",4,25,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,51,"0D4F84",NA,NA
"5677",207,4,30,1995,"control",8,26,"DO","M",NA,NA,"S",NA,NA,NA,NA,37,57,"4E180B",NA,NA
"5678",207,4,30,1995,"control",14,37,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,NA,"1453F9",NA,NA
"5679",207,4,30,1995,"control",14,41,"DM","F",NA,"J",NA,NA,NA,NA,NA,37,40,"1450BA","*",NA
"5680",207,4,30,1995,"control",4,42,"DM","F",NA,NA,NA,"S",NA,"E",NA,48,47,"0D0FCE",NA,NA
"5681",207,4,30,1995,"exclosure",13,42,"DM","F",NA,NA,NA,"S",NA,"E",NA,39,44,"144944",NA,NA
"5682",207,4,30,1995,"control",14,43,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,53,"4E19B3",NA,NA
"5684",207,4,30,1995,"control",14,46,"DM","M",NA,"J",NA,NA,NA,NA,NA,35,23,"0D52BB","*",NA
"5685",207,4,30,1995,"control",11,52,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"0D8EFD",NA,NA
"5686",207,4,30,1995,"exclosure",6,55,"RM","F",NA,NA,NA,"S",NA,"E",NA,17,14,"1EA7ED","*",NA
"5687",207,4,30,1995,"control",11,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"0D38B1",NA,NA
"5688",207,4,30,1995,"control",11,72,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,43,"0DF640",NA,NA
